,0
11009,48161
11010,47982
11011,47982
11012,47982
11013,47982
11014,47982
11015,47982
11016,47982
11017,47982
11018,47982
11019,47982
11020,47982
11021,47982
11022,47982
11023,47982
11024,47982
11025,47982
11026,47982
11027,47982
11028,47982
11029,47982
11030,47982
11031,47982
11032,47982
11033,47982
11034,47801
11035,47801
11036,47801
11037,47801
11038,47801
11039,47801
11040,47801
11041,47801
11042,47801
11043,47801
11044,47801
11045,47801
11046,47801
11047,47801
11048,47801
11049,47801
11050,47801
11051,47801
11052,47801
11053,47801
11054,47801
11055,47801
11056,47801
11057,47801
11058,47620
11059,47620
11060,47620
11061,47620
11062,47620
11063,47620
11064,47620
11065,47620
11066,47620
11067,47620
11068,47620
11069,47620
11070,47620
11071,47620
11072,47620
11073,47620
11074,47620
11075,47620
11076,47620
11077,47620
11078,47620
11079,47620
11080,47620
11081,47620
11082,47439
11083,47439
11084,47439
11085,47439
11086,47439
11087,47439
11088,47439
11089,47439
11090,47439
11091,47439
11092,47439
11093,47439
11094,47439
11095,47439
11096,47439
11097,47439
11098,47439
11099,47439
11100,47439
11101,47439
11102,47439
11103,47439
11104,47439
11105,47439
11106,47257
11107,47257
11108,47257
11109,47257
11110,47257
11111,47257
11112,47257
11113,47257
11114,47257
11115,47257
11116,47257
11117,47257
11118,47257
11119,47257
11120,47257
11121,47257
11122,47257
11123,47257
11124,47257
11125,47257
11126,47257
11127,47257
11128,47257
11129,47257
11130,47075
11131,47075
11132,47075
11133,47075
11134,47075
11135,47075
11136,47075
11137,47075
11138,47075
11139,47075
11140,47075
11141,47075
11142,47075
11143,47075
11144,47075
11145,47075
11146,47075
11147,47075
11148,47075
11149,47075
11150,47075
11151,47075
11152,47075
11153,47075
11154,46891
11155,46891
11156,46891
11157,46891
11158,46891
11159,46891
11160,46891
11161,46891
11162,46891
11163,46891
11164,46891
11165,46891
11166,46891
11167,46891
11168,46891
11169,46891
11170,46891
11171,46891
11172,46891
11173,46891
11174,46891
11175,46891
11176,46891
11177,46891
11178,46708
11179,46708
11180,46708
11181,46708
11182,46708
11183,46708
11184,46708
11185,46708
11186,46708
11187,46708
11188,46708
11189,46708
11190,46708
11191,46708
11192,46708
11193,46708
11194,46708
11195,46708
11196,46708
11197,46708
11198,46708
11199,46708
11200,46708
11201,46708
11202,46525
11203,46525
11204,46525
11205,46525
11206,46525
11207,46525
11208,46525
11209,46525
11210,46525
11211,46525
11212,46525
11213,46525
11214,46525
11215,46525
11216,46525
11217,46525
11218,46525
11219,46525
11220,46525
11221,46525
11222,46525
11223,46525
11224,46525
11225,46525
11226,46341
11227,46341
11228,46341
11229,46341
11230,46341
11231,46341
11232,46341
11233,46341
11234,46341
11235,46341
11236,46341
11237,46341
11238,46341
11239,46341
11240,46341
11241,46341
11242,46341
11243,46341
11244,46341
11245,46341
11246,46341
11247,46341
11248,46341
11249,46341
11250,46156
11251,46156
11252,46156
11253,46156
11254,46156
11255,46156
11256,46156
11257,46156
11258,46156
11259,46156
11260,46156
11261,46156
11262,46156
11263,46156
11264,46156
11265,46156
11266,46156
11267,46156
11268,46156
11269,46156
11270,46156
11271,46156
11272,46156
11273,46156
11274,45972
11275,45972
11276,45972
11277,45972
11278,45972
11279,45972
11280,45972
11281,45972
11282,45972
11283,45972
11284,45972
11285,45972
11286,45972
11287,45972
11288,45972
11289,45972
11290,45972
11291,45972
11292,45972
11293,45972
11294,45972
11295,45972
11296,45972
11297,45972
11298,45787
11299,45787
11300,45787
11301,45787
11302,45787
11303,45787
11304,45787
11305,45787
11306,45787
11307,45787
11308,45787
11309,45787
11310,45787
11311,45787
11312,45787
11313,45787
11314,45787
11315,45787
11316,45787
11317,45787
11318,45787
11319,45787
11320,45787
11321,45787
11322,45603
11323,45603
11324,45603
11325,45603
11326,45603
11327,45603
11328,45603
11329,45603
11330,45603
11331,45603
11332,45603
11333,45603
11334,45603
11335,45603
11336,45603
11337,45603
11338,45603
11339,45603
11340,45603
11341,45603
11342,45603
11343,45603
11344,45603
11345,45603
11346,45417
11347,45417
11348,45417
11349,45417
11350,45417
11351,45417
11352,45417
11353,45417
11354,45417
11355,45417
11356,45417
11357,45417
11358,45417
11359,45417
11360,45417
11361,45417
11362,45417
11363,45417
11364,45417
11365,45417
11366,45417
11367,45417
11368,45417
11369,45417
11370,45231
11371,45231
11372,45231
11373,45231
11374,45231
11375,45231
11376,45231
11377,45231
11378,45231
11379,45231
11380,45231
11381,45231
11382,45231
11383,45231
11384,45231
11385,45231
11386,45231
11387,45231
11388,45231
11389,45231
11390,45231
11391,45231
11392,45231
11393,45231
11394,45045
11395,45045
11396,45045
11397,45045
11398,45045
11399,45045
11400,45045
11401,45045
11402,45045
11403,45045
11404,45045
11405,45045
11406,45045
11407,45045
11408,45045
11409,45045
11410,45045
11411,45045
11412,45045
11413,45045
11414,45045
11415,45045
11416,45045
11417,45045
11418,44860
11419,44860
11420,44860
11421,44860
11422,44860
11423,44860
11424,44860
11425,44860
11426,44860
11427,44860
11428,44860
11429,44860
11430,44860
11431,44860
11432,44860
11433,44860
11434,44860
11435,44860
11436,44860
11437,44860
11438,44860
11439,44860
11440,44860
11441,44860
11442,44673
11443,44673
11444,44673
11445,44673
11446,44673
11447,44673
11448,44673
11449,44673
11450,44673
11451,44673
11452,44673
11453,44673
11454,44673
11455,44673
11456,44673
11457,44673
11458,44673
11459,44673
11460,44673
11461,44673
11462,44673
11463,44673
11464,44673
11465,44673
11466,44487
11467,44487
11468,44487
11469,44487
11470,44487
11471,44487
11472,44487
11473,44487
11474,44487
11475,44487
11476,44487
11477,44487
11478,44487
11479,44487
11480,44487
11481,44487
11482,44487
11483,44487
11484,44487
11485,44487
11486,44487
11487,44487
11488,44487
11489,44487
11490,44300
11491,44300
11492,44300
11493,44300
11494,44300
11495,44300
11496,44300
11497,44300
11498,44300
11499,44300
11500,44300
11501,44300
11502,44300
11503,44300
11504,44300
11505,44300
11506,44300
11507,44300
11508,44300
11509,44300
11510,44300
11511,44300
11512,44300
11513,44300
11514,44114
11515,44114
11516,44114
11517,44114
11518,44114
11519,44114
11520,44114
11521,44114
11522,44114
11523,44114
11524,44114
11525,44114
11526,44114
11527,44114
11528,44114
11529,44114
11530,44114
11531,44114
11532,44114
11533,44114
11534,44114
11535,44114
11536,44114
11537,44114
11538,43927
11539,43927
11540,43927
11541,43927
11542,43927
11543,43927
11544,43927
11545,43927
11546,43927
11547,43927
11548,43927
11549,43927
11550,43927
11551,43927
11552,43927
11553,43927
11554,43927
11555,43927
11556,43927
11557,43927
11558,43927
11559,43927
11560,43927
11561,43927
11562,43740
11563,43740
11564,43740
11565,43740
11566,43740
11567,43740
11568,43740
11569,43740
11570,43740
11571,43740
11572,43740
11573,43740
11574,43740
11575,43740
11576,43740
11577,43740
11578,43740
11579,43740
11580,43740
11581,43740
11582,43740
11583,43740
11584,43740
11585,43740
11586,43554
11587,43554
11588,43554
11589,43554
11590,43554
11591,43554
11592,43554
11593,43554
11594,43554
11595,43554
11596,43554
11597,43554
11598,43554
11599,43554
11600,43554
11601,43554
11602,43554
11603,43554
11604,43554
11605,43554
11606,43554
11607,43554
11608,43554
11609,43554
11610,43367
11611,43367
11612,43367
11613,43367
11614,43367
11615,43367
11616,43367
11617,43367
11618,43367
11619,43367
11620,43367
11621,43367
11622,43367
11623,43367
11624,43367
11625,43367
11626,43367
11627,43367
11628,43367
11629,43367
11630,43367
11631,43367
11632,43367
11633,43367
11634,43181
11635,43181
11636,43181
11637,43181
11638,43181
11639,43181
11640,43181
11641,43181
11642,43181
11643,43181
11644,43181
11645,43181
11646,43181
11647,43181
11648,43181
11649,43181
11650,43181
11651,43181
11652,43181
11653,43181
11654,43181
11655,43181
11656,43181
11657,43181
11658,42994
11659,42994
11660,42994
11661,42994
11662,42994
11663,42994
11664,42994
11665,42994
11666,42994
11667,42994
11668,42994
11669,42994
11670,42994
11671,42994
11672,42994
11673,42994
11674,42994
11675,42994
11676,42994
11677,42994
11678,42994
11679,42994
11680,42994
11681,42994
11682,42807
11683,42807
11684,42807
11685,42807
11686,42807
11687,42807
11688,42807
11689,42807
11690,42807
11691,42807
11692,42807
11693,42807
11694,42807
11695,42807
11696,42807
11697,42807
11698,42807
11699,42807
11700,42807
11701,42807
11702,42807
11703,42807
11704,42807
11705,42807
11706,42620
11707,42620
11708,42620
11709,42620
11710,42620
11711,42620
11712,42620
11713,42620
11714,42620
11715,42620
11716,42620
11717,42620
11718,42620
11719,42620
11720,42620
11721,42620
11722,42620
11723,42620
11724,42620
11725,42620
11726,42620
11727,42620
11728,42620
11729,42620
11730,42434
11731,42434
11732,42434
11733,42434
11734,42434
11735,42434
11736,42434
11737,42434
11738,42434
11739,42434
11740,42434
11741,42434
11742,42434
11743,42434
11744,42434
11745,42434
11746,42434
11747,42434
11748,42434
11749,42434
11750,42434
11751,42434
11752,42434
11753,42434
11754,42247
11755,42247
11756,42247
11757,42247
11758,42247
11759,42247
11760,42247
11761,42247
11762,42247
11763,42247
11764,42247
11765,42247
11766,42247
11767,42247
11768,42247
11769,42247
11770,42247
11771,42247
11772,42247
11773,42247
11774,42247
11775,42247
11776,42247
11777,42247
11778,42060
11779,42060
11780,42060
11781,42060
11782,42060
11783,42060
11784,42060
11785,42060
11786,42060
11787,42060
11788,42060
11789,42060
11790,42060
11791,42060
11792,42060
11793,42060
11794,42060
11795,42060
11796,42060
11797,42060
11798,42060
11799,42060
11800,42060
11801,42060
11802,41874
11803,41874
11804,41874
11805,41874
11806,41874
11807,41874
11808,41874
11809,41874
11810,41874
11811,41874
11812,41874
11813,41874
11814,41874
11815,41874
11816,41874
11817,41874
11818,41874
11819,41874
11820,41874
11821,41874
11822,41874
11823,41874
11824,41874
11825,41874
11826,41689
11827,41689
11828,41689
11829,41689
11830,41689
11831,41689
11832,41689
11833,41689
11834,41689
11835,41689
11836,41689
11837,41689
11838,41689
11839,41689
11840,41689
11841,41689
11842,41689
11843,41689
11844,41689
11845,41689
11846,41689
11847,41689
11848,41689
11849,41689
11850,41502
11851,41502
11852,41502
11853,41502
11854,41502
11855,41502
11856,41502
11857,41502
11858,41502
11859,41502
11860,41502
11861,41502
11862,41502
11863,41502
11864,41502
11865,41502
11866,41502
11867,41502
11868,41502
11869,41502
11870,41502
11871,41502
11872,41502
11873,41502
11874,41317
11875,41317
11876,41317
11877,41317
11878,41317
11879,41317
11880,41317
11881,41317
11882,41317
11883,41317
11884,41317
11885,41317
11886,41317
11887,41317
11888,41317
11889,41317
11890,41317
11891,41317
11892,41317
11893,41317
11894,41317
11895,41317
11896,41317
11897,41317
11898,41131
11899,41131
11900,41131
11901,41131
11902,41131
11903,41131
11904,41131
11905,41131
11906,41131
11907,41131
11908,41131
11909,41131
11910,41131
11911,41131
11912,41131
11913,41131
11914,41131
11915,41131
11916,41131
11917,41131
11918,41131
11919,41131
11920,41131
11921,41131
11922,40946
11923,40946
11924,40946
11925,40946
11926,40946
11927,40946
11928,40946
11929,40946
11930,40946
11931,40946
11932,40946
11933,40946
11934,40946
11935,40946
11936,40946
11937,40946
11938,40946
11939,40946
11940,40946
11941,40946
11942,40946
11943,40946
11944,40946
11945,40946
11946,40761
11947,40761
11948,40761
11949,40761
11950,40761
11951,40761
11952,40761
11953,40761
11954,40761
11955,40761
11956,40761
11957,40761
11958,40761
11959,40761
11960,40761
11961,40761
11962,40761
11963,40761
11964,40761
11965,40761
11966,40761
11967,40761
11968,40761
11969,40761
11970,40577
11971,40577
11972,40577
11973,40577
11974,40577
11975,40577
11976,40577
11977,40577
11978,40577
11979,40577
11980,40577
11981,40577
11982,40577
11983,40577
11984,40577
11985,40577
11986,40577
11987,40577
11988,40577
11989,40577
11990,40577
11991,40577
11992,40577
11993,40577
11994,40392
11995,40392
11996,40392
11997,40392
11998,40392
11999,40392
12000,40392
12001,40392
12002,40392
12003,40392
12004,40392
12005,40392
12006,40392
12007,40392
12008,40392
12009,40392
12010,40392
12011,40392
12012,40392
12013,40392
12014,40392
12015,40392
12016,40392
12017,40392
12018,40209
12019,40209
12020,40209
12021,40209
12022,40209
12023,40209
12024,40209
12025,40209
12026,40209
12027,40209
12028,40209
12029,40209
12030,40209
12031,40209
12032,40209
12033,40209
12034,40209
12035,40209
12036,40209
12037,40209
12038,40209
12039,40209
12040,40209
12041,40209
12042,40025
12043,40025
12044,40025
12045,40025
12046,40025
12047,40025
12048,40025
12049,40025
12050,40025
12051,40025
12052,40025
12053,40025
12054,40025
12055,40025
12056,40025
12057,40025
12058,40025
12059,40025
12060,40025
12061,40025
12062,40025
12063,40025
12064,40025
12065,40025
12066,39841
12067,39841
12068,39841
12069,39841
12070,39841
12071,39841
12072,39841
12073,39841
12074,39841
12075,39841
12076,39841
12077,39841
12078,39841
12079,39841
12080,39841
12081,39841
12082,39841
12083,39841
12084,39841
12085,39841
12086,39841
12087,39841
12088,39841
12089,39841
12090,39659
12091,39659
12092,39659
12093,39659
12094,39659
12095,39659
12096,39659
12097,39659
12098,39659
12099,39659
12100,39659
12101,39659
12102,39659
12103,39659
12104,39659
12105,39659
12106,39659
12107,39659
12108,39659
12109,39659
12110,39659
12111,39659
12112,39659
12113,39659
12114,39477
12115,39477
12116,39477
12117,39477
12118,39477
12119,39477
12120,39477
12121,39477
12122,39477
12123,39477
12124,39477
12125,39477
12126,39477
12127,39477
12128,39477
12129,39477
12130,39477
12131,39477
12132,39477
12133,39477
12134,39477
12135,39477
12136,39477
12137,39477
12138,39296
12139,39296
12140,39296
12141,39296
12142,39296
12143,39296
12144,39296
12145,39296
12146,39296
12147,39296
12148,39296
12149,39296
12150,39296
12151,39296
12152,39296
12153,39296
12154,39296
12155,39296
12156,39296
12157,39296
12158,39296
12159,39296
12160,39296
12161,39296
12162,39114
12163,39114
12164,39114
12165,39114
12166,39114
12167,39114
12168,39114
12169,39114
12170,39114
12171,39114
12172,39114
12173,39114
12174,39114
12175,39114
12176,39114
12177,39114
12178,39114
12179,39114
12180,39114
12181,39114
12182,39114
12183,39114
12184,39114
12185,39114
12186,38934
12187,38934
12188,38934
12189,38934
12190,38934
12191,38934
12192,38934
12193,38934
12194,38934
12195,38934
12196,38934
12197,38934
12198,38934
12199,38934
12200,38934
12201,38934
12202,38934
12203,38934
12204,38934
12205,38934
12206,38934
12207,38934
12208,38934
12209,38934
12210,38754
12211,38754
12212,38754
12213,38754
12214,38754
12215,38754
12216,38754
12217,38754
12218,38754
12219,38754
12220,38754
12221,38754
12222,38754
12223,38754
12224,38754
12225,38754
12226,38754
12227,38754
12228,38754
12229,38754
12230,38754
12231,38754
12232,38754
12233,38754
12234,38575
12235,38575
12236,38575
12237,38575
12238,38575
12239,38575
12240,38575
12241,38575
12242,38575
12243,38575
12244,38575
12245,38575
12246,38575
12247,38575
12248,38575
12249,38575
12250,38575
12251,38575
12252,38575
12253,38575
12254,38575
12255,38575
12256,38575
12257,38575
12258,38397
12259,38397
12260,38397
12261,38397
12262,38397
12263,38397
12264,38397
12265,38397
12266,38397
12267,38397
12268,38397
12269,38397
12270,38397
12271,38397
12272,38397
12273,38397
12274,38397
12275,38397
12276,38397
12277,38397
12278,38397
12279,38397
12280,38397
12281,38397
12282,38219
12283,38219
12284,38219
12285,38219
12286,38219
12287,38219
12288,38219
12289,38219
12290,38219
12291,38219
12292,38219
12293,38219
12294,38219
12295,38219
12296,38219
12297,38219
12298,38219
12299,38219
12300,38219
12301,38219
12302,38219
12303,38219
12304,38219
12305,38219
12306,38043
12307,38043
12308,38043
12309,38043
12310,38043
12311,38043
12312,38043
12313,38043
12314,38043
12315,38043
12316,38043
12317,38043
12318,38043
12319,38043
12320,38043
12321,38043
12322,38043
12323,38043
12324,38043
12325,38043
12326,38043
12327,38043
12328,38043
12329,38043
12330,37867
12331,37867
12332,37867
12333,37867
12334,37867
12335,37867
12336,37867
12337,37867
12338,37867
12339,37867
12340,37867
12341,37867
12342,37867
12343,37867
12344,37867
12345,37867
12346,37867
12347,37867
12348,37867
12349,37867
12350,37867
12351,37867
12352,37867
12353,37867
12354,37692
12355,37692
12356,37692
12357,37692
12358,37692
12359,37692
12360,37692
12361,37692
12362,37692
12363,37692
12364,37692
12365,37692
12366,37692
12367,37692
12368,37692
12369,37692
12370,37692
12371,37692
12372,37692
12373,37692
12374,37692
12375,37692
12376,37692
12377,37692
12378,37518
12379,37518
12380,37518
12381,37518
12382,37518
12383,37518
12384,37518
12385,37518
12386,37518
12387,37518
12388,37518
12389,37518
12390,37518
12391,37518
12392,37518
12393,37518
12394,37518
12395,37518
12396,37518
12397,37518
12398,37518
12399,37518
12400,37518
12401,37518
12402,37345
12403,37345
12404,37345
12405,37345
12406,37345
12407,37345
12408,37345
12409,37345
12410,37345
12411,37345
12412,37345
12413,37345
12414,37345
12415,37345
12416,37345
12417,37345
12418,37345
12419,37345
12420,37345
12421,37345
12422,37345
12423,37345
12424,37345
12425,37345
12426,37173
12427,37173
12428,37173
12429,37173
12430,37173
12431,37173
12432,37173
12433,37173
12434,37173
12435,37173
12436,37173
12437,37173
12438,37173
12439,37173
12440,37173
12441,37173
12442,37173
12443,37173
12444,37173
12445,37173
12446,37173
12447,37173
12448,37173
12449,37173
12450,37002
12451,37002
12452,37002
12453,37002
12454,37002
12455,37002
12456,37002
12457,37002
12458,37002
12459,37002
12460,37002
12461,37002
12462,37002
12463,37002
12464,37002
12465,37002
12466,37002
12467,37002
12468,37002
12469,37002
12470,37002
12471,37002
12472,37002
12473,37002
12474,36833
12475,36833
12476,36833
12477,36833
12478,36833
12479,36833
12480,36833
12481,36833
12482,36833
12483,36833
12484,36833
12485,36833
12486,36833
12487,36833
12488,36833
12489,36833
12490,36833
12491,36833
12492,36833
12493,36833
12494,36833
12495,36833
12496,36833
12497,36833
12498,36665
12499,36665
12500,36665
12501,36665
12502,36665
12503,36665
12504,36665
12505,36665
12506,36665
12507,36665
12508,36665
12509,36665
12510,36665
12511,36665
12512,36665
12513,36665
12514,36665
12515,36665
12516,36665
12517,36665
12518,36665
12519,36665
12520,36665
12521,36665
12522,36498
12523,36498
12524,36498
12525,36498
12526,36498
12527,36498
12528,36498
12529,36498
12530,36498
12531,36498
12532,36498
12533,36498
12534,36498
12535,36498
12536,36498
12537,36498
12538,36498
12539,36498
12540,36498
12541,36498
12542,36498
12543,36498
12544,36498
12545,36498
12546,36332
12547,36332
12548,36332
12549,36332
12550,36332
12551,36332
12552,36332
12553,36332
12554,36332
12555,36332
12556,36332
12557,36332
12558,36332
12559,36332
12560,36332
12561,36332
12562,36332
12563,36332
12564,36332
12565,36332
12566,36332
12567,36332
12568,36332
12569,36332
12570,36169
12571,36169
12572,36169
12573,36169
12574,36169
12575,36169
12576,36169
12577,36169
12578,36169
12579,36169
12580,36169
12581,36169
12582,36169
12583,36169
12584,36169
12585,36169
12586,36169
12587,36169
12588,36169
12589,36169
12590,36169
12591,36169
12592,36169
12593,36169
12594,36006
12595,36006
12596,36006
12597,36006
12598,36006
12599,36006
12600,36006
12601,36006
12602,36006
12603,36006
12604,36006
12605,36006
12606,36006
12607,36006
12608,36006
12609,36006
12610,36006
12611,36006
12612,36006
12613,36006
12614,36006
12615,36006
12616,36006
12617,36006
12618,35845
12619,35845
12620,35845
12621,35845
12622,35845
12623,35845
12624,35845
12625,35845
12626,35845
12627,35845
12628,35845
12629,35845
12630,35845
12631,35845
12632,35845
12633,35845
12634,35845
12635,35845
12636,35845
12637,35845
12638,35845
12639,35845
12640,35845
12641,35845
12642,35685
12643,35685
12644,35685
12645,35685
12646,35685
12647,35685
12648,35685
12649,35685
12650,35685
12651,35685
12652,35685
12653,35685
12654,35685
12655,35685
12656,35685
12657,35685
12658,35685
12659,35685
12660,35685
12661,35685
12662,35685
12663,35685
12664,35685
12665,35685
12666,35528
12667,35528
12668,35528
12669,35528
12670,35528
12671,35528
12672,35528
12673,35528
12674,35528
12675,35528
12676,35528
12677,35528
12678,35528
12679,35528
12680,35528
12681,35528
12682,35528
12683,35528
12684,35528
12685,35528
12686,35528
12687,35528
12688,35528
12689,35528
12690,35371
12691,35371
12692,35371
12693,35371
12694,35371
12695,35371
12696,35371
12697,35371
12698,35371
12699,35371
12700,35371
12701,35371
12702,35371
12703,35371
12704,35371
12705,35371
12706,35371
12707,35371
12708,35371
12709,35371
12710,35371
12711,35371
12712,35371
12713,35371
12714,35218
12715,35218
12716,35218
12717,35218
12718,35218
12719,35218
12720,35218
12721,35218
12722,35218
12723,35218
12724,35218
12725,35218
12726,35218
12727,35218
12728,35218
12729,35218
12730,35218
12731,35218
12732,35218
12733,35218
12734,35218
12735,35218
12736,35218
12737,35218
12738,35066
12739,35066
12740,35066
12741,35066
12742,35066
12743,35066
12744,35066
12745,35066
12746,35066
12747,35066
12748,35066
12749,35066
12750,35066
12751,35066
12752,35066
12753,35066
12754,35066
12755,35066
12756,35066
12757,35066
12758,35066
12759,35066
12760,35066
12761,35066
12762,34916
12763,34916
12764,34916
12765,34916
12766,34916
12767,34916
12768,34916
12769,34916
12770,34916
12771,34916
12772,34916
12773,34916
12774,34916
12775,34916
12776,34916
12777,34916
12778,34916
12779,34916
12780,34916
12781,34916
12782,34916
12783,34916
12784,34916
12785,34916
12786,34768
12787,34768
12788,34768
12789,34768
12790,34768
12791,34768
12792,34768
12793,34768
12794,34768
12795,34768
12796,34768
12797,34768
12798,34768
12799,34768
12800,34768
12801,34768
12802,34768
12803,34768
12804,34768
12805,34768
12806,34768
12807,34768
12808,34768
12809,34768
12810,34622
12811,34622
12812,34622
12813,34622
12814,34622
12815,34622
12816,34622
12817,34622
12818,34622
12819,34622
12820,34622
12821,34622
12822,34622
12823,34622
12824,34622
12825,34622
12826,34622
12827,34622
12828,34622
12829,34622
12830,34622
12831,34622
12832,34622
12833,34622
12834,34478
12835,34478
12836,34478
12837,34478
12838,34478
12839,34478
12840,34478
12841,34478
12842,34478
12843,34478
12844,34478
12845,34478
12846,34478
12847,34478
12848,34478
12849,34478
12850,34478
12851,34478
12852,34478
12853,34478
12854,34478
12855,34478
12856,34478
12857,34478
12858,34337
12859,34337
12860,34337
12861,34337
12862,34337
12863,34337
12864,34337
12865,34337
12866,34337
12867,34337
12868,34337
12869,34337
12870,34337
12871,34337
12872,34337
12873,34337
12874,34337
12875,34337
12876,34337
12877,34337
12878,34337
12879,34337
12880,34337
12881,34337
12882,34199
12883,34199
12884,34199
12885,34199
12886,34199
12887,34199
12888,34199
12889,34199
12890,34199
12891,34199
12892,34199
12893,34199
12894,34199
12895,34199
12896,34199
12897,34199
12898,34199
12899,34199
12900,34199
12901,34199
12902,34199
12903,34199
12904,34199
12905,34199
12906,34063
12907,34063
12908,34063
12909,34063
12910,34063
12911,34063
12912,34063
12913,34063
12914,34063
12915,34063
12916,34063
12917,34063
12918,34063
12919,34063
12920,34063
12921,34063
12922,34063
12923,34063
12924,34063
12925,34063
12926,34063
12927,34063
12928,34063
12929,34063
12930,33930
12931,33930
12932,33930
12933,33930
12934,33930
12935,33930
12936,33930
12937,33930
12938,33930
12939,33930
12940,33930
12941,33930
12942,33930
12943,33930
12944,33930
12945,33930
12946,33930
12947,33930
12948,33930
12949,33930
12950,33930
12951,33930
12952,33930
12953,33930
12954,33799
12955,33799
12956,33799
12957,33799
12958,33799
12959,33799
12960,33799
12961,33799
12962,33799
12963,33799
12964,33799
12965,33799
12966,33799
12967,33799
12968,33799
12969,33799
12970,33799
12971,33799
12972,33799
12973,33799
12974,33799
12975,33799
12976,33799
12977,33799
12978,33671
12979,33671
12980,33671
12981,33671
12982,33671
12983,33671
12984,33671
12985,33671
12986,33671
12987,33671
12988,33671
12989,33671
12990,33671
12991,33671
12992,33671
12993,33671
12994,33671
12995,33671
12996,33671
12997,33671
12998,33671
12999,33671
13000,33671
13001,33671
13002,33547
13003,33547
13004,33547
13005,33547
13006,33547
13007,33547
13008,33547
13009,33547
13010,33547
13011,33547
13012,33547
13013,33547
13014,33547
13015,33547
13016,33547
13017,33547
13018,33547
13019,33547
13020,33547
13021,33547
13022,33547
13023,33547
13024,33547
13025,33547
13026,33425
13027,33425
13028,33425
13029,33425
13030,33425
13031,33425
13032,33425
13033,33425
13034,33425
13035,33425
13036,33425
13037,33425
13038,33425
13039,33425
13040,33425
13041,33425
13042,33425
13043,33425
13044,33425
13045,33425
13046,33425
13047,33425
13048,33425
13049,33425
13050,33305
13051,33305
13052,33305
13053,33305
13054,33305
13055,33305
13056,33305
13057,33305
13058,33305
13059,33305
13060,33305
13061,33305
13062,33305
13063,33305
13064,33305
13065,33305
13066,33305
13067,33305
13068,33305
13069,33305
13070,33305
13071,33305
13072,33305
13073,33305
13074,33190
13075,33190
13076,33190
13077,33190
13078,33190
13079,33190
13080,33190
13081,33190
13082,33190
13083,33190
13084,33190
13085,33190
13086,33190
13087,33190
13088,33190
13089,33190
13090,33190
13091,33190
13092,33190
13093,33190
13094,33190
13095,33190
13096,33190
13097,33190
13098,33077
13099,33077
13100,33077
13101,33077
13102,33077
13103,33077
13104,33077
13105,33077
13106,33077
13107,33077
13108,33077
13109,33077
13110,33077
13111,33077
13112,33077
13113,33077
13114,33077
13115,33077
13116,33077
13117,33077
13118,33077
13119,33077
13120,33077
13121,33077
13122,32968
13123,32968
13124,32968
13125,32968
13126,32968
13127,32968
13128,32968
13129,32968
13130,32968
13131,32968
13132,32968
13133,32968
13134,32968
13135,32968
13136,32968
13137,32968
13138,32968
13139,32968
13140,32968
13141,32968
13142,32968
13143,32968
13144,32968
13145,32968
13146,32863
13147,32863
13148,32863
13149,32863
13150,32863
13151,32863
13152,32863
13153,32863
13154,32863
13155,32863
13156,32863
13157,32863
13158,32863
13159,32863
13160,32863
13161,32863
13162,32863
13163,32863
13164,32863
13165,32863
13166,32863
13167,32863
13168,32863
13169,32863
13170,32761
13171,32761
13172,32761
13173,32761
13174,32761
13175,32761
13176,32761
13177,32761
13178,32761
13179,32761
13180,32761
13181,32761
13182,32761
13183,32761
13184,32761
13185,32761
13186,32761
13187,32761
13188,32761
13189,32761
13190,32761
13191,32761
13192,32761
13193,32761
13194,32663
13195,32663
13196,32663
13197,32663
13198,32663
13199,32663
13200,32663
13201,32663
13202,32663
13203,32663
13204,32663
13205,32663
13206,32663
13207,32663
13208,32663
13209,32663
13210,32663
13211,32663
13212,32663
13213,32663
13214,32663
13215,32663
13216,32663
13217,32663
13218,32568
13219,32568
13220,32568
13221,32568
13222,32568
13223,32568
13224,32568
13225,32568
13226,32568
13227,32568
13228,32568
13229,32568
13230,32568
13231,32568
13232,32568
13233,32568
13234,32568
13235,32568
13236,32568
13237,32568
13238,32568
13239,32568
13240,32568
13241,32568
13242,32477
13243,32477
13244,32477
13245,32477
13246,32477
13247,32477
13248,32477
13249,32477
13250,32477
13251,32477
13252,32477
13253,32477
13254,32477
13255,32477
13256,32477
13257,32477
13258,32477
13259,32477
13260,32477
13261,32477
13262,32477
13263,32477
13264,32477
13265,32477
13266,32391
13267,32391
13268,32391
13269,32391
13270,32391
13271,32391
13272,32391
13273,32391
13274,32391
13275,32391
13276,32391
13277,32391
13278,32391
13279,32391
13280,32391
13281,32391
13282,32391
13283,32391
13284,32391
13285,32391
13286,32391
13287,32391
13288,32391
13289,32391
13290,32307
13291,32307
13292,32307
13293,32307
13294,32307
13295,32307
13296,32307
13297,32307
13298,32307
13299,32307
13300,32307
13301,32307
13302,32307
13303,32307
13304,32307
13305,32307
13306,32307
13307,32307
13308,32307
13309,32307
13310,32307
13311,32307
13312,32307
13313,32307
13314,32228
13315,32228
13316,32228
13317,32228
13318,32228
13319,32228
13320,32228
13321,32228
13322,32228
13323,32228
13324,32228
13325,32228
13326,32228
13327,32228
13328,32228
13329,32228
13330,32228
13331,32228
13332,32228
13333,32228
13334,32228
13335,32228
13336,32228
13337,32228
13338,32154
13339,32154
13340,32154
